species	Length	Number	Standard	Symm.	Compl.	Inverted
Simias_concolor	13	19	9	5	2	3
Simias_concolor	14	7	1	4	1	1
Simias_concolor	15	3	1	1	1	0
Tonatia_saurophila	10	568	214	198	75	81
Tonatia_saurophila	11	187	89	57	13	28
Tonatia_saurophila	12	56	29	16	8	3
Tonatia_saurophila	13	13	3	7	0	3
Tonatia_saurophila	14	2	0	1	0	1
Tonatia_saurophila	15	1	1	0	0	0
Tonatia_saurophila	42	1	1	0	0	0
Hyperoglyphe_japonica	10	409	163	108	67	71
Hyperoglyphe_japonica	11	127	48	36	17	26
Hyperoglyphe_japonica	12	34	8	15	5	6
Hyperoglyphe_japonica	13	8	4	3	0	1
Hyperoglyphe_japonica	14	2	0	0	1	1
Hyperoglyphe_japonica	15	1	1	0	0	0
Hyperoglyphe_japonica	16	1	1	0	0	0
Hyperoglyphe_japonica	27	1	1	0	0	0
Recurvirostra_avosetta	10	649	314	228	49	58
Recurvirostra_avosetta	11	160	76	61	11	12
Recurvirostra_avosetta	12	45	25	15	2	3
Recurvirostra_avosetta	13	16	6	7	1	2
Recurvirostra_avosetta	14	4	3	0	0	1
Recurvirostra_avosetta	15	5	2	3	0	0
Recurvirostra_avosetta	16	2	2	0	0	0
Recurvirostra_avosetta	17	2	0	2	0	0
Recurvirostra_avosetta	19	2	0	2	0	0
Recurvirostra_avosetta	21	2	0	2	0	0
Recurvirostra_avosetta	23	2	0	2	0	0
Recurvirostra_avosetta	25	2	0	2	0	0
Recurvirostra_avosetta	27	2	0	2	0	0
Recurvirostra_avosetta	29	2	0	2	0	0
Recurvirostra_avosetta	31	2	0	2	0	0
Recurvirostra_avosetta	33	2	0	2	0	0
Recurvirostra_avosetta	35	2	0	2	0	0
Recurvirostra_avosetta	37	2	0	2	0	0
Recurvirostra_avosetta	39	2	0	2	0	0
Recurvirostra_avosetta	41	2	0	2	0	0
Recurvirostra_avosetta	43	2	0	2	0	0
Recurvirostra_avosetta	45	2	0	2	0	0
Recurvirostra_avosetta	47	2	0	2	0	0
Recurvirostra_avosetta	49	2	0	2	0	0
Recurvirostra_avosetta	51	2	0	2	0	0
Recurvirostra_avosetta	53	2	0	2	0	0
Recurvirostra_avosetta	55	2	0	2	0	0
Recurvirostra_avosetta	57	2	0	2	0	0
Recurvirostra_avosetta	59	2	0	2	0	0
Recurvirostra_avosetta	61	2	0	2	0	0
Recurvirostra_avosetta	63	2	0	2	0	0
Recurvirostra_avosetta	65	2	0	2	0	0
Recurvirostra_avosetta	67	2	0	2	0	0
Recurvirostra_avosetta	69	2	0	2	0	0
Recurvirostra_avosetta	137	1	1	0	0	0
Alytes_obstetricans_pertinax	10	573	240	147	83	103
Alytes_obstetricans_pertinax	11	161	75	52	14	20
Alytes_obstetricans_pertinax	12	55	33	11	3	8
Alytes_obstetricans_pertinax	13	16	7	5	1	3
Alytes_obstetricans_pertinax	14	5	3	2	0	0
Alytes_obstetricans_pertinax	15	8	8	0	0	0
Alytes_obstetricans_pertinax	19	2	2	0	0	0
Alytes_obstetricans_pertinax	20	1	1	0	0	0
Alytes_obstetricans_pertinax	21	1	1	0	0	0
Alytes_obstetricans_pertinax	23	4	4	0	0	0
Alytes_obstetricans_pertinax	31	5	5	0	0	0
Alytes_obstetricans_pertinax	32	5	5	0	0	0
Alytes_obstetricans_pertinax	34	1	1	0	0	0
Alytes_obstetricans_pertinax	40	2	2	0	0	0
Alytes_obstetricans_pertinax	42	2	2	0	0	0
Alytes_obstetricans_pertinax	56	1	1	0	0	0
Alytes_obstetricans_pertinax	64	4	4	0	0	0
Alytes_obstetricans_pertinax	75	2	2	0	0	0
Alytes_obstetricans_pertinax	158	1	1	0	0	0
Alytes_obstetricans_pertinax	337	1	1	0	0	0
Triturus_pygmaeus	10	501	184	131	101	85
Triturus_pygmaeus	11	149	59	39	20	31
Triturus_pygmaeus	12	30	15	9	3	3
Triturus_pygmaeus	13	21	14	2	2	3
Triturus_pygmaeus	14	4	1	1	0	2
Triturus_pygmaeus	15	1	0	0	0	1
Triturus_pygmaeus	16	1	1	0	0	0
Triturus_pygmaeus	22	1	1	0	0	0
Porphyrio_porphyrio	10	608	281	228	38	61
Porphyrio_porphyrio	11	165	72	64	14	15
Porphyrio_porphyrio	12	64	36	21	2	5
Porphyrio_porphyrio	13	10	5	4	1	0
Porphyrio_porphyrio	14	4	2	2	0	0
Porphyrio_porphyrio	32	1	1	0	0	0
Pseudorhombus_cinnamoneus	10	400	178	99	67	56
Pseudorhombus_cinnamoneus	11	117	43	36	17	21
Pseudorhombus_cinnamoneus	12	42	17	15	5	5
Pseudorhombus_cinnamoneus	13	3	2	0	0	1
Pseudorhombus_cinnamoneus	14	6	1	1	2	2
Pseudorhombus_cinnamoneus	15	3	2	0	1	0
Pseudorhombus_cinnamoneus	17	1	1	0	0	0
Coreius_heterodon	10	538	195	157	81	105
Coreius_heterodon	11	149	63	34	20	32
Coreius_heterodon	12	48	15	11	12	10
Coreius_heterodon	13	14	7	1	3	3
Coreius_heterodon	14	5	3	1	1	0
Coreius_heterodon	15	2	1	1	0	0
Rhinogobio_cylindricus	10	507	180	137	87	103
Rhinogobio_cylindricus	11	125	53	27	17	28
Rhinogobio_cylindricus	12	58	19	15	12	12
Rhinogobio_cylindricus	13	9	5	2	1	1
Rhinogobio_cylindricus	14	2	0	1	0	1
Rhinogobio_typus	10	525	188	142	80	115
Rhinogobio_typus	11	153	55	34	32	32
Rhinogobio_typus	12	49	12	16	9	12
Rhinogobio_typus	13	13	4	4	2	3
Rhinogobio_typus	14	3	1	1	1	0
Rhinogobio_typus	15	1	0	0	0	1
Rhinogobio_typus	17	1	0	0	0	1
Rhinogobio_ventralis	10	511	188	135	77	111
Rhinogobio_ventralis	11	165	52	39	32	42
Rhinogobio_ventralis	12	57	16	17	15	9
Rhinogobio_ventralis	13	11	5	3	1	2
Rhinogobio_ventralis	14	4	2	1	1	0
Rhinogobio_ventralis	16	1	0	0	1	0
Phrynocephalus_albolineatus	10	905	293	291	134	187
Phrynocephalus_albolineatus	11	353	113	115	47	78
Phrynocephalus_albolineatus	12	81	37	18	10	16
Phrynocephalus_albolineatus	13	24	11	5	5	3
Phrynocephalus_albolineatus	14	9	3	4	1	1
Phrynocephalus_albolineatus	15	2	2	0	0	0
Phrynocephalus_albolineatus	16	4	3	0	0	1
Phrynocephalus_albolineatus	17	4	4	0	0	0
Phrynocephalus_albolineatus	20	1	1	0	0	0
Phrynocephalus_albolineatus	22	28	0	0	0	28
Phrynocephalus_albolineatus	57	6	6	0	0	0
Phrynocephalus_albolineatus	69	5	5	0	0	0
Phrynocephalus_albolineatus	75	7	7	0	0	0
Phrynocephalus_albolineatus	93	2	2	0	0	0
Phrynocephalus_albolineatus	96	2	2	0	0	0
Phrynocephalus_albolineatus	133	3	3	0	0	0
Phrynocephalus_albolineatus	145	1	1	0	0	0
Phrynocephalus_albolineatus	151	2	2	0	0	0
Phrynocephalus_albolineatus	154	1	1	0	0	0
Phrynocephalus_albolineatus	169	2	2	0	0	0
Phrynocephalus_albolineatus	303	1	1	0	0	0
Phrynocephalus_forsythii	10	2087	560	581	443	503
Phrynocephalus_forsythii	11	739	227	256	112	144
Phrynocephalus_forsythii	12	192	34	56	6	96
Phrynocephalus_forsythii	13	122	13	92	1	16
Phrynocephalus_forsythii	14	125	13	15	13	84
Phrynocephalus_forsythii	15	341	76	120	72	73
Phrynocephalus_forsythii	16	67	1	11	0	55
Phrynocephalus_forsythii	17	55	0	55	0	0
Phrynocephalus_forsythii	18	56	1	0	0	55
Phrynocephalus_forsythii	19	55	0	55	0	0
Phrynocephalus_forsythii	20	55	0	0	0	55
Phrynocephalus_forsythii	21	56	1	55	0	0
Phrynocephalus_forsythii	22	56	1	0	0	55
Phrynocephalus_forsythii	23	55	0	55	0	0
Phrynocephalus_forsythii	24	59	4	0	0	55
Phrynocephalus_forsythii	25	196	0	100	96	0
Phrynocephalus_forsythii	26	172	9	36	36	91
Phrynocephalus_forsythii	27	44	0	20	24	0
Phrynocephalus_forsythii	28	23	1	4	4	14
Phrynocephalus_forsythii	29	5	4	0	1	0
Phrynocephalus_forsythii	31	4	4	0	0	0
Phrynocephalus_forsythii	33	5	5	0	0	0
Phrynocephalus_forsythii	37	1	1	0	0	0
Phrynocephalus_forsythii	38	5	5	0	0	0
Phrynocephalus_forsythii	47	1	1	0	0	0
Phrynocephalus_forsythii	48	3	3	0	0	0
Phrynocephalus_forsythii	50	1	1	0	0	0
Phrynocephalus_forsythii	54	18	18	0	0	0
Phrynocephalus_forsythii	55	1	1	0	0	0
Phrynocephalus_forsythii	57	1	1	0	0	0
Phrynocephalus_forsythii	61	2	2	0	0	0
Phrynocephalus_forsythii	63	1	1	0	0	0
Phrynocephalus_forsythii	64	3	3	0	0	0
Phrynocephalus_forsythii	65	1	1	0	0	0
Phrynocephalus_forsythii	66	3	3	0	0	0
Phrynocephalus_forsythii	72	2	2	0	0	0
Phrynocephalus_forsythii	88	1	1	0	0	0
Phrynocephalus_forsythii	91	2	2	0	0	0
Phrynocephalus_forsythii	95	1	1	0	0	0
Phrynocephalus_forsythii	101	2	2	0	0	0
Phrynocephalus_forsythii	119	1	1	0	0	0
Phrynocephalus_forsythii	130	1	1	0	0	0
Phrynocephalus_forsythii	134	2	2	0	0	0
Phrynocephalus_forsythii	221	1	1	0	0	0
Phrynocephalus_forsythii	286	1	1	0	0	0
Phrynocephalus_grumgrzimailoi	10	750	322	237	83	108
Phrynocephalus_grumgrzimailoi	11	282	101	102	50	29
Phrynocephalus_grumgrzimailoi	12	82	33	33	8	8
Phrynocephalus_grumgrzimailoi	13	33	15	3	3	12
Phrynocephalus_grumgrzimailoi	14	7	3	2	2	0
Phrynocephalus_grumgrzimailoi	15	2	2	0	0	0
Phrynocephalus_grumgrzimailoi	26	10	0	0	0	10
Phrynocephalus_grumgrzimailoi	65	1	1	0	0	0
Phrynocephalus_grumgrzimailoi	69	2	2	0	0	0
Phrynocephalus_grumgrzimailoi	71	1	1	0	0	0
Phrynocephalus_grumgrzimailoi	72	1	1	0	0	0
Phrynocephalus_grumgrzimailoi	76	1	1	0	0	0
Phrynocephalus_grumgrzimailoi	83	1	1	0	0	0
Phrynocephalus_grumgrzimailoi	142	1	1	0	0	0
Phrynocephalus_helioscopus	10	715	289	229	84	113
Phrynocephalus_helioscopus	11	227	87	78	35	27
Phrynocephalus_helioscopus	12	60	33	22	2	3
Phrynocephalus_helioscopus	13	21	12	3	5	1
Phrynocephalus_helioscopus	14	5	3	1	0	1
Phrynocephalus_helioscopus	15	2	0	2	0	0
Phrynocephalus_helioscopus	16	1	1	0	0	0
Phrynocephalus_helioscopus	17	1	0	1	0	0
Phrynocephalus_helioscopus	22	1	1	0	0	0
Phrynocephalus_helioscopus	23	1	1	0	0	0
Phrynocephalus_helioscopus	68	1	1	0	0	0
Phrynocephalus_przewalskii	10	832	308	285	111	128
Phrynocephalus_przewalskii	11	291	125	88	38	40
Phrynocephalus_przewalskii	12	94	51	25	9	9
Phrynocephalus_przewalskii	13	25	7	11	4	3
Phrynocephalus_przewalskii	14	12	4	4	0	4
Phrynocephalus_przewalskii	15	4	3	1	0	0
Phrynocephalus_przewalskii	16	2	2	0	0	0
Phrynocephalus_przewalskii	20	2	2	0	0	0
Phrynocephalus_przewalskii	25	1	1	0	0	0
Phrynocephalus_przewalskii	33	1	1	0	0	0
Phrynocephalus_przewalskii	37	2	2	0	0	0
Phrynocephalus_przewalskii	41	1	1	0	0	0
Phrynocephalus_przewalskii	42	2	2	0	0	0
Phrynocephalus_przewalskii	61	1	1	0	0	0
Phrynocephalus_przewalskii	72	1	1	0	0	0
Phrynocephalus_przewalskii	74	1	1	0	0	0
Phrynocephalus_przewalskii	86	2	2	0	0	0
Phrynocephalus_przewalskii	103	1	1	0	0	0
Phrynocephalus_przewalskii	259	1	1	0	0	0
Phrynocephalus_versicolor	10	784	281	265	111	127
Phrynocephalus_versicolor	11	269	125	85	32	27
Phrynocephalus_versicolor	12	87	38	30	10	9
Phrynocephalus_versicolor	13	27	11	7	4	5
Phrynocephalus_versicolor	14	12	5	3	1	3
Phrynocephalus_versicolor	15	4	2	2	0	0
Phrynocephalus_versicolor	16	2	1	1	0	0
Phrynocephalus_versicolor	24	1	1	0	0	0
Phrynocephalus_versicolor	29	1	1	0	0	0
Phrynocephalus_versicolor	72	1	1	0	0	0
Phrynocephalus_versicolor	77	1	1	0	0	0
Phrynocephalus_versicolor	93	1	1	0	0	0
Pelochelys_cantorii	10	1084	392	348	91	253
Pelochelys_cantorii	11	305	122	135	21	27
Pelochelys_cantorii	12	68	37	24	5	2
Pelochelys_cantorii	13	58	14	42	1	1
Pelochelys_cantorii	14	9	7	2	0	0
Pelochelys_cantorii	15	13	11	2	0	0
Pelochelys_cantorii	16	2	2	0	0	0
Pelochelys_cantorii	17	244	244	0	0	0
Pelochelys_cantorii	18	20	20	0	0	0
Pelochelys_cantorii	19	3	3	0	0	0
Pelochelys_cantorii	20	2	2	0	0	0
Pelochelys_cantorii	24	18	18	0	0	0
Pelochelys_cantorii	26	34	34	0	0	0
Pelochelys_cantorii	28	11	11	0	0	0
Pelochelys_cantorii	29	1	1	0	0	0
Pelochelys_cantorii	35	2	2	0	0	0
Pelochelys_cantorii	37	4	4	0	0	0
Pelochelys_cantorii	38	1	1	0	0	0
Pelochelys_cantorii	39	9	9	0	0	0
Pelochelys_cantorii	40	2	2	0	0	0
Pelochelys_cantorii	44	14	14	0	0	0
Pelochelys_cantorii	46	1	1	0	0	0
Pelochelys_cantorii	50	7	7	0	0	0
Pelochelys_cantorii	55	2	2	0	0	0
Pelochelys_cantorii	57	1	1	0	0	0
Pelochelys_cantorii	59	2	2	0	0	0
Pelochelys_cantorii	115	1	1	0	0	0
Pelochelys_cantorii	118	2	2	0	0	0
Pelochelys_cantorii	127	1	1	0	0	0
Pelochelys_cantorii	157	1	1	0	0	0
Pelochelys_cantorii	222	1	1	0	0	0
Pelochelys_cantorii	282	1	1	0	0	0
Chitra_indica	10	683	310	243	56	74
Chitra_indica	11	211	107	79	12	13
Chitra_indica	12	76	29	34	4	9
Chitra_indica	13	21	11	5	3	2
Chitra_indica	14	6	1	3	0	2
Chitra_indica	15	6	1	3	0	2
Chitra_indica	16	5	0	3	0	2
Chitra_indica	17	4	0	2	0	2
Chitra_indica	18	4	0	2	0	2
Chitra_indica	19	4	0	2	0	2
Chitra_indica	20	4	0	2	0	2
Chitra_indica	21	4	0	2	0	2
Chitra_indica	22	4	0	2	0	2
Chitra_indica	23	4	0	2	0	2
Chitra_indica	24	4	0	2	0	2
Chitra_indica	25	4	0	2	0	2
Chitra_indica	26	4	0	2	0	2
Chitra_indica	27	1	0	0	0	1
Chitra_indica	50	1	1	0	0	0
Chitra_indica	52	1	1	0	0	0
Chitra_indica	53	1	0	0	1	0
Chitra_indica	59	3	3	0	0	0
Chitra_indica	166	1	1	0	0	0
Hypselecara_temporalis	10	504	189	125	85	105
Hypselecara_temporalis	11	140	54	36	20	30
Hypselecara_temporalis	12	34	22	7	3	2
Hypselecara_temporalis	13	13	9	1	1	2
Hypselecara_temporalis	14	2	2	0	0	0
Hypselecara_temporalis	15	1	1	0	0	0
Parachromis_managuensis	10	549	217	177	77	78
Parachromis_managuensis	11	146	63	51	12	20
Parachromis_managuensis	12	41	15	17	3	6
Parachromis_managuensis	13	18	11	3	2	2
Parachromis_managuensis	14	5	1	2	1	1
Parachromis_managuensis	15	1	1	0	0	0
Parachromis_managuensis	16	1	1	0	0	0
Paraneetroplus_synspilus	10	543	255	167	58	63
Paraneetroplus_synspilus	11	117	51	35	11	20
Paraneetroplus_synspilus	12	41	16	14	4	7
Paraneetroplus_synspilus	13	17	7	5	2	3
Paraneetroplus_synspilus	14	1	1	0	0	0
Paraneetroplus_synspilus	15	2	1	1	0	0
Schizothorax_chongi	10	436	159	124	78	75
Schizothorax_chongi	11	119	44	30	18	27
Schizothorax_chongi	12	41	12	13	10	6
Schizothorax_chongi	13	4	2	1	1	0
Schizothorax_chongi	14	1	0	0	1	0
Schizothorax_chongi	21	1	1	0	0	0
Schizothorax_chongi	22	1	0	0	1	0
Spinibarbus_hollandi	10	535	185	159	103	88
Spinibarbus_hollandi	11	151	55	44	21	31
Spinibarbus_hollandi	12	37	12	11	4	10
Spinibarbus_hollandi	13	12	4	5	1	2
Spinibarbus_hollandi	14	6	2	2	0	2
Spinibarbus_hollandi	15	5	1	2	0	2
Spinibarbus_hollandi	17	1	1	0	0	0
Spinibarbus_hollandi	19	1	0	0	0	1
Spinibarbus_hollandi	30	1	1	0	0	0
Spinibarbus_hollandi	31	1	0	0	1	0
Cirrhinus_molitorella	10	523	205	139	89	90
Cirrhinus_molitorella	11	144	67	41	17	19
Cirrhinus_molitorella	12	54	30	12	6	6
Cirrhinus_molitorella	13	14	10	2	1	1
Cirrhinus_molitorella	14	8	3	2	1	2
Cirrhinus_molitorella	15	1	0	0	0	1
Cirrhinus_molitorella	16	1	1	0	0	0
Cirrhinus_molitorella	18	1	1	0	0	0
Cirrhinus_molitorella	23	1	1	0	0	0
Cirrhinus_molitorella	24	1	0	0	1	0
Garra_orientalis	10	676	231	193	120	132
Garra_orientalis	11	185	79	44	24	38
Garra_orientalis	12	37	23	12	1	1
Garra_orientalis	13	11	8	3	0	0
Garra_orientalis	14	4	2	1	1	0
Garra_orientalis	519	1	1	0	0	0
Discogobio_tetrabarbatus	10	559	210	147	94	108
Discogobio_tetrabarbatus	11	140	51	45	16	28
Discogobio_tetrabarbatus	12	52	21	14	7	10
Discogobio_tetrabarbatus	13	12	6	5	1	0
Discogobio_tetrabarbatus	14	5	3	0	1	1
Discogobio_tetrabarbatus	15	1	0	0	0	1
Discogobio_tetrabarbatus	19	1	1	0	0	0
Discogobio_tetrabarbatus	23	1	1	0	0	0
Discogobio_tetrabarbatus	24	1	0	0	1	0
Pseudolaubuca_sinensis	10	424	137	104	84	99
Pseudolaubuca_sinensis	11	121	49	37	18	17
Pseudolaubuca_sinensis	12	41	13	13	6	9
Pseudolaubuca_sinensis	13	11	4	2	3	2
Pseudolaubuca_sinensis	15	1	0	1	0	0
Pseudolaubuca_sinensis	16	2	2	0	0	0
Gobiobotia_filifer	10	414	135	101	81	97
Gobiobotia_filifer	11	89	28	22	20	19
Gobiobotia_filifer	12	30	10	12	5	3
Gobiobotia_filifer	13	7	3	1	2	1
Gobiobotia_filifer	14	3	3	0	0	0
Gobiobotia_filifer	15	1	1	0	0	0
Tachycineta_stolzmanni	10	591	261	196	65	69
Tachycineta_stolzmanni	11	240	121	87	21	11
Tachycineta_stolzmanni	12	51	24	17	6	4
Tachycineta_stolzmanni	13	15	3	8	4	0
Tachycineta_stolzmanni	14	9	3	5	1	0
Tachycineta_stolzmanni	15	1	0	1	0	0
Tachycineta_stolzmanni	17	1	0	1	0	0
Tachycineta_stolzmanni	18	1	0	1	0	0
Tachycineta_stolzmanni	21	1	0	1	0	0
Tachycineta_stolzmanni	22	1	0	1	0	0
Tachycineta_stolzmanni	26	1	0	1	0	0
Tachycineta_stolzmanni	28	1	0	1	0	0
Tachycineta_stolzmanni	32	1	0	1	0	0
Tachycineta_stolzmanni	33	1	0	1	0	0
Tachycineta_stolzmanni	37	1	0	1	0	0
Tachycineta_stolzmanni	39	1	0	1	0	0
Tachycineta_stolzmanni	43	1	0	1	0	0
Tachycineta_stolzmanni	44	1	0	1	0	0
Tachycineta_stolzmanni	48	1	0	1	0	0
Tachycineta_stolzmanni	50	1	0	1	0	0
Tachycineta_stolzmanni	54	1	0	1	0	0
Tachycineta_stolzmanni	55	1	0	1	0	0
Tachycineta_stolzmanni	59	1	0	1	0	0
Tachycineta_stolzmanni	61	1	0	1	0	0
Tachycineta_stolzmanni	65	1	0	1	0	0
Tachycineta_stolzmanni	66	1	0	1	0	0
Tachycineta_stolzmanni	70	1	0	1	0	0
Tachycineta_stolzmanni	72	1	0	1	0	0
Tachycineta_stolzmanni	76	1	0	1	0	0
Tachycineta_stolzmanni	77	1	0	1	0	0
Tachycineta_stolzmanni	81	1	0	1	0	0
Tachycineta_stolzmanni	83	1	0	1	0	0
Tachycineta_stolzmanni	159	1	1	0	0	0
Tachycineta_stolzmanni	1059	1	1	0	0	0
Tachycineta_albilinea	10	689	322	230	76	61
Tachycineta_albilinea	11	221	104	89	14	14
Tachycineta_albilinea	12	79	43	21	11	4
Tachycineta_albilinea	13	24	10	13	1	0
Tachycineta_albilinea	14	10	6	2	0	2
Tachycineta_albilinea	15	2	1	1	0	0
Tachycineta_albilinea	16	1	0	1	0	0
Tachycineta_albilinea	17	1	0	1	0	0
Tachycineta_albilinea	18	2	1	1	0	0
Tachycineta_albilinea	19	1	0	1	0	0
Tachycineta_albilinea	21	1	0	1	0	0
Tachycineta_albilinea	22	1	0	1	0	0
Tachycineta_albilinea	24	1	0	1	0	0
Tachycineta_albilinea	25	1	0	1	0	0
Tachycineta_albilinea	27	1	0	1	0	0
Tachycineta_albilinea	28	1	0	1	0	0
Tachycineta_albilinea	30	1	0	1	0	0
Tachycineta_albilinea	31	1	0	1	0	0
Tachycineta_albilinea	33	1	0	1	0	0
Tachycineta_albilinea	34	1	0	1	0	0
Tachycineta_albilinea	36	1	0	1	0	0
Tachycineta_albilinea	37	1	0	1	0	0
Tachycineta_albilinea	39	1	0	1	0	0
Tachycineta_albilinea	40	1	0	1	0	0
Tachycineta_albilinea	42	1	0	1	0	0
Tachycineta_albilinea	43	1	0	1	0	0
Tachycineta_albilinea	45	1	0	1	0	0
Tachycineta_albilinea	46	1	0	1	0	0
Tachycineta_albilinea	48	1	0	1	0	0
Tachycineta_albilinea	49	1	0	1	0	0
Tachycineta_albilinea	51	1	0	1	0	0
Tachycineta_albilinea	52	1	0	1	0	0
Tachycineta_albilinea	54	1	0	1	0	0
Tachycineta_albilinea	55	1	0	1	0	0
Tachycineta_albilinea	57	1	0	1	0	0
Tachycineta_albilinea	58	1	0	1	0	0
Tachycineta_albilinea	60	2	1	1	0	0
Tachycineta_albilinea	61	1	0	1	0	0
Tachycineta_albilinea	63	1	0	1	0	0
Tachycineta_albilinea	64	1	0	1	0	0
Tachycineta_albilinea	66	1	0	1	0	0
Tachycineta_albilinea	67	1	0	1	0	0
Tachycineta_albilinea	69	1	0	1	0	0
Tachycineta_albilinea	70	1	0	1	0	0
Tachycineta_albilinea	72	1	0	1	0	0
Tachycineta_albilinea	73	1	0	1	0	0
Tachycineta_albilinea	75	1	0	1	0	0
Tachycineta_albilinea	76	1	0	1	0	0
Tachycineta_albilinea	78	1	0	1	0	0
Tachycineta_albilinea	152	1	1	0	0	0
Tachycineta_albilinea	939	1	1	0	0	0
Tachycineta_albiventer	10	706	348	233	58	67
Tachycineta_albiventer	11	234	113	91	17	13
Tachycineta_albiventer	12	73	40	24	7	2
Tachycineta_albiventer	13	21	9	11	0	1
Tachycineta_albiventer	14	9	5	2	0	2
Tachycineta_albiventer	15	3	1	2	0	0
Tachycineta_albiventer	16	3	0	3	0	0
Tachycineta_albiventer	18	1	0	1	0	0
Tachycineta_albiventer	19	2	0	2	0	0
Tachycineta_albiventer	22	2	0	2	0	0
Tachycineta_albiventer	25	2	0	2	0	0
Tachycineta_albiventer	28	2	0	2	0	0
Tachycineta_albiventer	31	2	0	2	0	0
Tachycineta_albiventer	34	2	0	2	0	0
Tachycineta_albiventer	37	2	0	2	0	0
Tachycineta_albiventer	40	2	0	2	0	0
Tachycineta_albiventer	43	2	0	2	0	0
Tachycineta_albiventer	46	2	0	2	0	0
Tachycineta_albiventer	49	2	0	2	0	0
Tachycineta_albiventer	52	2	0	2	0	0
Tachycineta_albiventer	55	2	0	2	0	0
Tachycineta_albiventer	58	2	0	2	0	0
Tachycineta_albiventer	61	2	0	2	0	0
Tachycineta_albiventer	66	1	0	1	0	0
Tachycineta_albiventer	123	1	1	0	0	0
Tachycineta_albiventer	1047	1	1	0	0	0
Tachycineta_leucorrhoa	10	791	375	283	67	66
Tachycineta_leucorrhoa	11	296	140	124	14	18
Tachycineta_leucorrhoa	12	49	21	17	7	4
Tachycineta_leucorrhoa	13	18	6	11	0	1
Tachycineta_leucorrhoa	14	11	7	3	1	0
Tachycineta_leucorrhoa	15	2	2	0	0	0
Tachycineta_leucorrhoa	16	1	1	0	0	0
Tachycineta_leucorrhoa	17	2	0	2	0	0
Tachycineta_leucorrhoa	18	2	1	1	0	0
Tachycineta_leucorrhoa	22	1	0	1	0	0
Tachycineta_leucorrhoa	23	1	0	1	0	0
Tachycineta_leucorrhoa	28	1	0	1	0	0
Tachycineta_leucorrhoa	29	1	0	1	0	0
Tachycineta_leucorrhoa	33	1	0	1	0	0
Tachycineta_leucorrhoa	34	1	0	1	0	0
Tachycineta_leucorrhoa	39	1	0	1	0	0
Tachycineta_leucorrhoa	40	1	0	1	0	0
Tachycineta_leucorrhoa	44	1	0	1	0	0
Tachycineta_leucorrhoa	45	1	0	1	0	0
Tachycineta_leucorrhoa	50	1	0	1	0	0
Tachycineta_leucorrhoa	51	1	0	1	0	0
Tachycineta_leucorrhoa	55	1	0	1	0	0
Tachycineta_leucorrhoa	56	1	0	1	0	0
Tachycineta_leucorrhoa	61	1	0	1	0	0
Tachycineta_leucorrhoa	62	1	0	1	0	0
Tachycineta_leucorrhoa	66	1	0	1	0	0
Tachycineta_leucorrhoa	67	1	0	1	0	0
Tachycineta_leucorrhoa	72	1	0	1	0	0
Tachycineta_leucorrhoa	73	1	0	1	0	0
Tachycineta_leucorrhoa	77	1	0	1	0	0
Tachycineta_leucorrhoa	78	1	0	1	0	0
Tachycineta_leucorrhoa	83	1	0	1	0	0
Tachycineta_leucorrhoa	84	1	0	1	0	0
Tachycineta_leucorrhoa	88	1	0	1	0	0
Tachycineta_leucorrhoa	89	1	0	1	0	0
Tachycineta_leucorrhoa	94	1	0	1	0	0
Tachycineta_leucorrhoa	178	1	1	0	0	0
Tachycineta_leucorrhoa	1038	1	1	0	0	0
Tachycineta_meyeni	10	765	361	272	68	64
Tachycineta_meyeni	11	285	148	111	14	12
Tachycineta_meyeni	12	50	17	21	8	4
Tachycineta_meyeni	13	21	7	11	1	2
Tachycineta_meyeni	14	12	6	4	1	1
Tachycineta_meyeni	15	4	3	1	0	0
Tachycineta_meyeni	17	1	0	1	0	0
Tachycineta_meyeni	18	2	0	2	0	0
Tachycineta_meyeni	23	2	0	2	0	0
Tachycineta_meyeni	26	2	2	0	0	0
Tachycineta_meyeni	28	1	0	1	0	0
Tachycineta_meyeni	29	1	0	1	0	0
Tachycineta_meyeni	34	2	0	2	0	0
Tachycineta_meyeni	39	1	0	1	0	0
Tachycineta_meyeni	40	1	0	1	0	0
Tachycineta_meyeni	45	2	0	2	0	0
Tachycineta_meyeni	50	1	0	1	0	0
Tachycineta_meyeni	51	1	0	1	0	0
Tachycineta_meyeni	56	2	0	2	0	0
Tachycineta_meyeni	61	1	0	1	0	0
Tachycineta_meyeni	62	1	0	1	0	0
Tachycineta_meyeni	67	2	0	2	0	0
Tachycineta_meyeni	72	1	0	1	0	0
Tachycineta_meyeni	73	1	0	1	0	0
Tachycineta_meyeni	78	2	0	2	0	0
Tachycineta_meyeni	83	1	0	1	0	0
Tachycineta_meyeni	84	1	0	1	0	0
Tachycineta_meyeni	162	1	1	0	0	0
Tachycineta_meyeni	283	1	1	0	0	0
Tachycineta_meyeni	799	1	1	0	0	0
Tachycineta_thalassina	10	710	338	243	64	65
Tachycineta_thalassina	11	238	138	73	11	16
Tachycineta_thalassina	12	51	23	18	7	3
Tachycineta_thalassina	13	17	6	9	0	2
Tachycineta_thalassina	14	6	2	3	0	1
Tachycineta_thalassina	15	5	3	2	0	0
Tachycineta_thalassina	16	1	0	1	0	0
